ID,지역코드,기간코드,인허가일자,지번주소
409,111123,19,20190320,서울특별시 종로구 종로5가 115번지
410,111123,17,19991004,서울특별시 종로구 관철동 10-23번지
411,111123,17,19990907,서울특별시 종로구 돈의동 125-1번지 지하1층
412,111123,17,20050912,서울특별시 종로구 청진동 88번지 지상2층
413,111123,17,20100428,서울특별시 종로구 연지동 246 지하 1층
414,111123,17,20051122,서울특별시 종로구 효제동 247-1
415,111123,17,20050420,서울특별시 종로구 종로5가 214-6번지 지상2층
416,111123,17,20050204,서울특별시 종로구 효제동 247-2번지
417,111123,17,20041203,서울특별시 종로구 장사동 9-3번지
418,111123,17,20040429,서울특별시 종로구 종로5가 55번지
419,111123,17,20040429,서울특별시 종로구 낙원동 173-1번지 지상2층
420,111123,17,19710131,서울특별시 종로구 당주동 168-0 지상2층
421,111201,17,20170622,서울특별시 마포구 도화동 544
422,111123,17,20100310,서울특별시 종로구 효제동 227번지
423,111123,17,20100304,서울특별시 종로구 내수동 75번지 용비어천가 지하102호
424,111123,17,20100115,서울특별시 종로구 종로5가 94번지 지상1층
425,111123,17,20020930,서울특별시 종로구 돈의동 19번지 (지하1층)
426,111123,17,20040906,서울특별시 종로구 효제동 246-1
427,111123,17,20021021,서울특별시 종로구 종로5가 245
428,111123,17,20020919,서울특별시 종로구 묘동 200번지
429,111123,17,20020911,서울특별시 종로구 청진동 26번지
430,111123,17,20020910,서울특별시 종로구 낙원동 93번지
431,111123,17,19990906,서울특별시 종로구 숭인동 1413번지 지하1층
432,111123,17,19990903,서울특별시 종로구 종로5가 246-5번지
433,111121,17,19721110,서울특별시 중구 광희동1가 143-1번지
434,111123,17,20090831,서울특별시 종로구 숭인동 201-20번지 지하1층
435,111123,17,20090529,서울특별시 종로구 종로6가 244-15번지
436,111123,17,20090430,서울특별시 종로구 인사동 262번지 (지상1층)
437,111121,17,20010523,서울특별시 중구 북창동 98-0번지
438,111123,17,20021017,서울특별시 종로구 창신동 465번지
439,111123,17,20130527,서울특별시 종로구 종로1가 24번지 르메이에르종로타운 지하2층 B203-1B203-2
440,111123,17,20130411,서울특별시 종로구 수송동 58번지 두산위브파빌리온 지하 112호
441,111123,17,20121204,서울특별시 종로구 종로5가 40번지 1층
442,111123,17,19990813,서울특별시 종로구 교남동 46-0번지 지하1층
443,111123,17,19990810,서울특별시 종로구 종로6가 157-0번지
444,111121,17,20011207,서울특별시 중구 광희동1가 130번지 지하1층
445,111123,17,20130107,서울특별시 종로구 창신동 442-3 7층
446,111121,17,19830630,서울특별시 중구 남대문로5가 63-7번지
447,111121,17,19850820,서울특별시 중구 황학동 371-47번지
448,111121,17,20051226,서울특별시 중구 충무로3가 24-6번지 (지상2층)
449,111121,17,20050831,서울특별시 중구 광희동1가 164번지 (지상2층)
450,111121,17,20050825,서울특별시 중구 충무로3가 24-5번지 지상2층
451,111121,17,20050825,서울특별시 중구 충무로4가 133-1 (지상2층)
452,111121,18,20181204,서울특별시 중구 명동1가 45-1번지
453,111121,17,20020912,서울특별시 중구 수표동 56-14번지 (지하1층)
454,111121,17,20020813,서울특별시 중구 충무로4가 15-18번지 (지상2층)
455,111121,17,20020723,서울특별시 중구 을지로1가 42번지 (지하1층)
456,111121,17,20020718,서울특별시 중구 서소문동 89번지 (3층)
457,111121,17,20060109,서울특별시 중구 충무로4가 5-1 (지상1층)
458,111121,17,20151123,서울특별시 중구 북창동 118 2층
459,111121,17,20020801,서울특별시 중구 황학동 632 (2층)
460,111121,17,19850821,서울특별시 중구 충무로3가 30-14
461,111121,17,20020617,서울특별시 중구 광희동1가 175-2번지 2층
462,111121,17,20020527,서울특별시 중구 광희동1가 187-5번지 지하1층
463,111121,17,20020523,서울특별시 중구 을지로3가 302-2322번지
464,111121,17,20020517,서울특별시 중구 충무로3가 33-3번지 지하1층
465,111121,17,19780210,서울특별시 중구 북창동 98-0번지
466,111121,17,19780126,서울특별시 중구 태평로1가 29-2번지
467,111121,17,19780126,서울특별시 중구 태평로1가 29-2
468,111121,17,20041123,서울특별시 중구 중림동 129-35번지 (지상2층)
469,111121,19,20191209,서울특별시 중구 태평로2가 69-3 청남빌딩
470,111121,17,19990515,서울특별시 중구 저동2가 47-3번지
471,111121,17,19990501,서울특별시 중구 을지로3가 296-1번지
472,111121,17,20070702,서울특별시 중구 충무로4가 25번지 외1필지 (3층)
473,111121,17,20070702,서울특별시 중구 충무로4가 25번지 외1필지 (2층)
474,111121,17,20070618,서울특별시 중구 충무로4가 15-18번지 외1필지(15-20) (3층)
475,111121,17,20020604,서울특별시 중구 충무로3가 24-16 지하1층
476,111121,17,20011106,서울특별시 중구 황학동 738 지하1층
477,111121,17,20070329,서울특별시 중구 남대문로5가 84-4번지 외 3필지(84-184-284-3)
478,111121,17,20061226,서울특별시 중구 인현동2가 100번지 (지상2층)
479,111121,17,20041117,서울특별시 중구 광희동1가 278번지 (지상2층)
480,111121,17,20041112,서울특별시 중구 초동 70-4번지 (지상3층)
481,111121,17,19990407,서울특별시 중구 북창동 94-7번지
482,111121,17,19850628,서울특별시 중구 중림동 53-1번지
483,111121,17,19990330,서울특별시 중구 필동2가 53-0번지
484,111121,17,19990325,서울특별시 중구 남대문로5가 19-4번지 지상2층
485,111121,17,19990318,서울특별시 중구 충무로2가 60-3번지 신관지하1층
486,111121,17,20000201,서울특별시 중구 을지로3가 5-6
487,111121,17,20011119,서울특별시 중구 충무로4가 133-20 지상2층
488,111121,17,20061109,서울특별시 중구 서소문동 84번지 (지하1층)
489,111121,17,20061109,서울특별시 중구 회현동1가 92-6번지 (지하1층)
490,111251,17,20090325,서울특별시 관악구 신림동 1433-34
491,111121,17,19991220,서울특별시 중구 북창동 20-3번지 (지상34층)
492,111121,17,19991207,서울특별시 중구 저동1가 90-6번지
493,111121,17,19991102,서울특별시 중구 을지로1가 37-0번지 (4층)
494,111121,17,20070105,서울특별시 중구 을지로6가 18-52 (지하1층)
495,111121,17,20020406,서울특별시 중구 충무로4가 28-3번지 지상2층
496,111121,17,20020401,서울특별시 중구 주교동 124-1번지 지하1층
497,111121,17,20020308,서울특별시 중구 중림동 128-21번지 지하1층
498,111121,17,20021014,서울특별시 중구 을지로3가 302-15번지 (지하1층)
499,111121,17,20021001,서울특별시 중구 충무로4가 22번지 지하1층
500,111121,17,19850628,서울특별시 중구 중림동 53-1번지
501,111121,17,20020201,서울특별시 중구 다동 58-1번지 4층
502,111121,17,20171214,서울특별시 중구 초동 17-2번지 태창빌딩
503,111121,17,20160922,서울특별시 중구 북창동 20-2번지 2층
504,111121,17,20170906,서울특별시 중구 충무로3가 56-5 2층
505,111121,17,19991220,서울특별시 중구 다동 58-1 지하1층
506,111121,17,20160502,서울특별시 중구 남대문로5가 18-2번지 지하1
507,111121,17,20160316,서울특별시 중구 을지로3가 95-4번지 2층
508,111121,17,20020130,서울특별시 중구 충무로4가 24-3 지하1층
509,111121,17,19991028,서울특별시 중구 오장동 206-37
510,111121,17,19760820,서울특별시 중구 중림동 129-38번지 지하1층
511,111121,17,19760809,서울특별시 중구 남산동2가 31-1번지
512,111121,17,20011221,서울특별시 중구 황학동 706-2번지 지하1층
513,111121,17,20041019,서울특별시 중구 서소문동 90번지 외3필지(지하1층)
514,111121,17,20041018,서울특별시 중구 북창동 82번지 (지하1층)
515,111121,17,20041007,서울특별시 중구 충무로3가 35-3번지 외 1필지 (지상2층)
516,111121,17,19850125,서울특별시 중구 신당동 100-7번지 1층
517,111121,17,19700131,서울특별시 중구 의주로2가 82-0번지
518,111121,17,20030107,서울특별시 중구 오장동 148-1번지 (2층)
519,111121,17,20021218,서울특별시 중구 광희동1가 45-0번지 (지하1층)
520,111121,17,20021218,서울특별시 중구 북창동 67-0번지 (2층)
521,111121,17,20021130,서울특별시 중구 충무로2가 50-5번지 (지하1층)
522,111121,17,20161219,서울특별시 중구 황학동 740 2층
523,111121,17,19761222,서울특별시 중구 주교동 122-2 1층
524,111121,17,20021127,서울특별시 중구 충무로4가 26번지 2층
525,111121,17,20021101,서울특별시 중구 회현동1가 202-5번지 (지하1층)
526,111121,17,20050817,서울특별시 중구 충무로3가 36-4번지 (지상2층)
527,111121,17,20050812,서울특별시 중구 광희동1가 188-4번지 (지하1층)
528,111121,17,20050804,서울특별시 중구 충무로4가 28-3번지 (지상1층)
529,111121,17,20050217,서울특별시 중구 남대문로5가 6-10번지 (지상2층)
530,111121,17,20011030,서울특별시 중구 황학동 809번지 지상 2층
531,111121,17,20011011,서울특별시 중구 충무로4가 130-3번지 외1(지상2층)
532,111121,17,20010906,서울특별시 중구 충무로4가 29-3번지
533,111121,17,20010821,서울특별시 중구 남대문로5가 63-20번지 1층
534,111121,17,20090804,서울특별시 중구 황학동 703-1번지 (지층1)
535,111121,17,20150910,서울특별시 중구 광희동1가 175-2번지 지상3층
536,111121,17,20150410,서울특별시 중구 을지로3가 342-1번지 지상2층
537,111121,17,20140709,서울특별시 중구 충무로3가 30-19번지 2층
538,111121,17,19991016,서울특별시 중구 다동 50-0번지
539,111121,17,19990930,서울특별시 중구 충무로3가 57-5번지
540,111121,17,19990917,서울특별시 중구 저동2가 80-5번지
541,111121,17,20141117,서울특별시 중구 충무로3가 25-10 지상2층
542,111121,17,19990913,서울특별시 중구 광희동1가 182-21번지
543,111121,17,20090721,서울특별시 중구 초동 40-4번지 지상2층
544,111121,17,20090403,서울특별시 중구 남대문로5가 84-20번지 지상2층
545,111121,17,20080721,서울특별시 중구 북창동 99-3번지 지상23층
546,111121,17,20041020,서울특별시 중구 충무로4가 131-4번지 외1필지(지상2층)
547,111121,17,19671010,서울특별시 중구 북창동 120-3번지
548,111121,17,19990901,서울특별시 중구 오장동 139-17번지
549,111121,17,20080717,서울특별시 중구 충무로3가 25-12
550,111121,17,19990803,서울특별시 중구 광희동1가 193-0번지 지하1층
551,111121,17,20080716,서울특별시 중구 초동 62번지 지상2층
552,111121,17,20080516,서울특별시 중구 광희동1가 182-20번지 지하1층
553,111121,17,20080201,서울특별시 중구 광희동1가 194-1번지 지하1층
554,111121,17,20071106,서울특별시 중구 무교동 12-1번지
555,111121,17,20070824,서울특별시 중구 초동 53-22번지 (지상2층)
556,111121,17,20140207,서울특별시 중구 충무로3가 51-8 지하1층
557,111121,17,20080310,서울특별시 중구 을지로3가 295-4 양지빌딩
558,111121,17,20070808,서울특별시 중구 충무로4가 134-2번지 (지상2층)
559,111121,17,20070709,서울특별시 중구 인현동2가 192-17 외2필지(지하1층)
560,111121,17,19870116,서울특별시 중구 을지로5가 133-1번지
561,111121,17,20011128,서울특별시 중구 인현동1가 15-15번지 지하1층
562,111121,17,20011126,서울특별시 중구 을지로3가 334-10번지 지하1층
563,111121,17,20140226,서울특별시 중구 다동 155번지 YG빌딩 지하1층
564,111121,17,20010507,서울특별시 중구 무학동 11-2번지 지하1층
565,111121,17,20010321,서울특별시 중구 광희동1가 187-1번지
566,111121,17,20010312,서울특별시 중구 충무로2가 51-1번지
567,111121,17,20010221,서울특별시 중구 북창동 42-3번지 (2~3층)
568,111121,17,20010106,서울특별시 중구 충무로4가 149-3번지
569,111121,17,20001228,서울특별시 중구 중림동 69-8번지 지하1층
570,111121,17,20001223,서울특별시 중구 을지로4가 316-1번지
571,111121,17,20030603,서울특별시 중구 신당동 100-6번지 (2층)
572,111121,17,20030521,서울특별시 중구 을지로3가 291-41번지 (2층)
573,111121,17,20030415,서울특별시 중구 수표동 11-3번지 (지하1층)
574,111121,17,20011122,서울특별시 중구 을지로5가 20-2 지하1층
575,111121,17,20030306,서울특별시 중구 신당동 120-4번지 (지하1층)
576,111121,17,20101208,서울특별시 중구 충무로4가 32-16번지 (지하1층)
577,111121,17,20020919,서울특별시 중구 충무로4가 132-5 (지하1층)
578,111121,17,20100916,서울특별시 중구 초동 19-2번지 2층
579,111121,17,20100816,서울특별시 중구 남대문로5가 84-1번지 2호3호(지상4층)
580,111121,17,20040206,서울특별시 중구 충무로3가 25-5번지 (지상2층)
581,111121,17,20031224,서울특별시 중구 충무로3가 57-5번지 (지하1층)
582,111121,17,20031028,서울특별시 중구 광희동1가 187-9번지 (지상2층)
583,111121,17,19820827,서울특별시 중구 초동 21-2번지
584,111121,17,19861211,서울특별시 중구 충무로2가 60-3번지 지하1층
585,111121,17,20020507,서울특별시 중구 충무로3가 34-7번지 2층
586,111121,17,19751030,서울특별시 중구 황학동 730번지
587,111121,17,19750831,서울특별시 중구 충무로2가 50-3번지 1~2층
588,111121,17,19750626,서울특별시 중구 충무로2가 60-3번지 지하1층
